,slice_file_name,fsID,start,end,salience,fold,classID,class
1936,146845-0-0-30.wav,146845,15,19,1,7,0,air_conditioner
1937,146845-0-0-31.wav,146845,15.5,19.5,1,7,0,air_conditioner
1938,146845-0-0-32.wav,146845,16,20,1,7,0,air_conditioner
1939,146845-0-0-33.wav,146845,16.5,20.5,1,7,0,air_conditioner
1940,146845-0-0-35.wav,146845,17.5,21.5,1,7,0,air_conditioner
1941,146845-0-0-36.wav,146845,18,22,1,7,0,air_conditioner
1942,146845-0-0-5.wav,146845,2.5,6.5,1,7,0,air_conditioner
1943,146845-0-0-6.wav,146845,3,7,1,7,0,air_conditioner
1944,146845-0-0-7.wav,146845,3.5,7.5,1,7,0,air_conditioner
1945,146845-0-0-8.wav,146845,4,8,1,7,0,air_conditioner
1946,146845-0-0-9.wav,146845,4.5,8.5,1,7,0,air_conditioner
1947,147019-4-0-0.wav,147019,0.688099,4.5951,1,8,4,drilling
1948,147317-6-0-0.wav,147317,0.916114,2.20664,1,7,6,gun_shot
1949,147491-9-0-0.wav,147491,0,4,2,10,9,street_music
1950,147491-9-0-5.wav,147491,2.5,6.5,2,10,9,street_music
1951,147491-9-2-10.wav,147491,96.062031,100.062031,2,10,9,street_music
1952,147491-9-2-25.wav,147491,103.562031,107.562031,2,10,9,street_music
1953,147491-9-2-32.wav,147491,107.062031,111.062031,2,10,9,street_music
1954,147491-9-2-6.wav,147491,94.062031,98.062031,2,10,9,street_music
1955,147672-3-0-0.wav,147672,0.644886,0.997283,1,2,3,dog_bark
1956,147672-3-1-0.wav,147672,1.726745,2.188385,1,2,3,dog_bark
1957,147672-3-2-0.wav,147672,3.781219,4.161808,1,2,3,dog_bark
1958,14772-7-0-0.wav,14772,0.78467,2.045746,1,7,7,jackhammer
1959,14772-7-1-0.wav,14772,4.539875,6.249334,1,7,7,jackhammer
1960,14772-7-2-0.wav,14772,8.715439,9.86442,1,7,7,jackhammer
1961,14772-7-3-0.wav,14772,11.265616,12.358549,1,7,7,jackhammer
1962,14772-7-4-0.wav,14772,13.759745,15.160941,1,7,7,jackhammer
1963,14772-7-5-0.wav,14772,17.570998,19.672793,1,7,7,jackhammer
1964,14772-7-6-0.wav,14772,22.503209,24.717098,1,7,7,jackhammer
1965,14772-7-7-0.wav,14772,26.006199,28.023921,1,7,7,jackhammer
1966,14772-7-8-0.wav,14772,29.200926,30.910385,1,7,7,jackhammer
1967,14772-7-9-0.wav,14772,31.891222,35.786547,1,7,7,jackhammer
1968,147764-4-0-0.wav,147764,0.441828,2.143685,1,1,4,drilling
1969,147764-4-1-0.wav,147764,2.143685,5.220118,1,1,4,drilling
1970,147764-4-2-0.wav,147764,5.449214,6.103774,1,1,4,drilling
1971,147764-4-3-0.wav,147764,6.431054,7.543807,1,1,4,drilling
1972,147764-4-4-0.wav,147764,7.641991,11.641991,1,1,4,drilling
1973,147764-4-4-1.wav,147764,8.141991,12.141991,1,1,4,drilling
1974,147764-4-4-2.wav,147764,8.641991,12.641991,1,1,4,drilling
1975,147764-4-5-0.wav,147764,16.29855,17.329482,1,1,4,drilling
1976,147764-4-6-0.wav,147764,17.460394,21.460394,1,1,4,drilling
1977,147764-4-7-0.wav,147764,23.400529,24.595101,1,1,4,drilling
1978,147764-4-8-0.wav,147764,24.676921,25.364209,1,1,4,drilling
1979,14780-9-0-0.wav,14780,1.155116,5.155116,2,2,9,street_music
1980,14780-9-0-1.wav,14780,1.655116,5.655116,2,2,9,street_music
1981,14780-9-0-2.wav,14780,2.155116,6.155116,2,2,9,street_music
1982,147926-0-0-10.wav,147926,5,9,1,2,0,air_conditioner
1983,147926-0-0-11.wav,147926,5.5,9.5,1,2,0,air_conditioner
1984,147926-0-0-12.wav,147926,6,10,1,2,0,air_conditioner
1985,147926-0-0-16.wav,147926,8,12,1,2,0,air_conditioner
1986,147926-0-0-17.wav,147926,8.5,12.5,1,2,0,air_conditioner
1987,147926-0-0-2.wav,147926,1,5,1,2,0,air_conditioner
1988,147926-0-0-20.wav,147926,10,14,1,2,0,air_conditioner
1989,147926-0-0-21.wav,147926,10.5,14.5,1,2,0,air_conditioner
1990,147926-0-0-27.wav,147926,13.5,17.5,1,2,0,air_conditioner
1991,147926-0-0-28.wav,147926,14,18,1,2,0,air_conditioner
1992,147926-0-0-34.wav,147926,17,21,1,2,0,air_conditioner
1993,147926-0-0-35.wav,147926,17.5,21.5,1,2,0,air_conditioner
1994,147926-0-0-36.wav,147926,18,22,1,2,0,air_conditioner
1995,147926-0-0-37.wav,147926,18.5,22.5,1,2,0,air_conditioner
1996,147926-0-0-39.wav,147926,19.5,23.5,1,2,0,air_conditioner
1997,147926-0-0-4.wav,147926,2,6,1,2,0,air_conditioner
1998,147926-0-0-41.wav,147926,20.5,24.5,1,2,0,air_conditioner
1999,147926-0-0-42.wav,147926,21,25,1,2,0,air_conditioner
2000,147926-0-0-44.wav,147926,22,26,1,2,0,air_conditioner
2001,147926-0-0-5.wav,147926,2.5,6.5,1,2,0,air_conditioner
2002,147926-0-0-50.wav,147926,25,29,1,2,0,air_conditioner
2003,147926-0-0-52.wav,147926,26,30,1,2,0,air_conditioner
2004,147926-0-0-54.wav,147926,27,31,1,2,0,air_conditioner
2005,147926-0-0-7.wav,147926,3.5,7.5,1,2,0,air_conditioner
2006,148166-6-0-0.wav,148166,0.075742,1.102948,1,9,6,gun_shot
2007,148463-7-2-0.wav,148463,216.572451,220.572451,2,4,7,jackhammer
2008,148463-7-2-1.wav,148463,217.072451,221.072451,2,4,7,jackhammer
2009,148463-7-2-2.wav,148463,217.572451,221.572451,2,4,7,jackhammer
2010,148463-7-3-0.wav,148463,292.484445,296.484445,2,4,7,jackhammer
2011,148463-7-3-1.wav,148463,292.984445,296.984445,2,4,7,jackhammer
2012,148463-7-3-10.wav,148463,297.484445,301.484445,2,4,7,jackhammer
2013,148463-7-3-2.wav,148463,293.484445,297.484445,2,4,7,jackhammer
2014,148463-7-3-3.wav,148463,293.984445,297.984445,2,4,7,jackhammer
2015,148463-7-3-4.wav,148463,294.484445,298.484445,2,4,7,jackhammer
2016,148463-7-3-5.wav,148463,294.984445,298.984445,2,4,7,jackhammer
2017,148463-7-3-6.wav,148463,295.484445,299.484445,2,4,7,jackhammer
2018,148463-7-3-7.wav,148463,295.984445,299.984445,2,4,7,jackhammer
2019,148463-7-3-8.wav,148463,296.484445,300.484445,2,4,7,jackhammer
2020,148463-7-3-9.wav,148463,296.984445,300.984445,2,4,7,jackhammer
2021,148632-8-0-0.wav,148632,129.795722,133.795722,2,8,8,siren
2022,148632-8-0-1.wav,148632,130.295722,134.295722,2,8,8,siren
2023,148632-8-0-10.wav,148632,134.795722,138.795722,2,8,8,siren
2024,148632-8-0-11.wav,148632,135.295722,139.295722,2,8,8,siren
2025,148632-8-0-12.wav,148632,135.795722,139.795722,2,8,8,siren
2026,148632-8-0-13.wav,148632,136.295722,140.295722,2,8,8,siren
2027,148632-8-0-14.wav,148632,136.795722,140.795722,2,8,8,siren
2028,148632-8-0-15.wav,148632,137.295722,141.295722,2,8,8,siren
2029,148632-8-0-16.wav,148632,137.795722,141.795722,2,8,8,siren
2030,148632-8-0-17.wav,148632,138.295722,142.295722,2,8,8,siren
2031,148632-8-0-18.wav,148632,138.795722,142.795722,2,8,8,siren
2032,148632-8-0-2.wav,148632,130.795722,134.795722,2,8,8,siren
2033,148632-8-0-3.wav,148632,131.295722,135.295722,2,8,8,siren
2034,148632-8-0-4.wav,148632,131.795722,135.795722,2,8,8,siren
2035,148632-8-0-5.wav,148632,132.295722,136.295722,2,8,8,siren
2036,148632-8-0-6.wav,148632,132.795722,136.795722,2,8,8,siren
2037,148632-8-0-7.wav,148632,133.295722,137.295722,2,8,8,siren
2038,148632-8-0-8.wav,148632,133.795722,137.795722,2,8,8,siren
2039,148632-8-0-9.wav,148632,134.295722,138.295722,2,8,8,siren
2040,148827-6-0-0.wav,148827,0.30659,1.258978,1,7,6,gun_shot
2041,148827-6-1-0.wav,148827,1.836281,2.622326,1,7,6,gun_shot
2042,148827-6-2-0.wav,148827,2.899562,3.6693,1,7,6,gun_shot
2043,148827-6-3-0.wav,148827,3.884565,4.902184,1,7,6,gun_shot
2044,148827-6-4-0.wav,148827,5.17942,5.746939,1,7,6,gun_shot
2045,148828-6-0-0.wav,148828,0.800693,1.948198,1,7,6,gun_shot
2046,148828-6-1-0.wav,148828,2.597597,3.691568,1,7,6,gun_shot
2047,148833-6-0-0.wav,148833,1.145889,2.623483,1,6,6,gun_shot
2048,148833-6-1-0.wav,148833,3.993859,5.903673,1,6,6,gun_shot
2049,148834-6-0-0.wav,148834,0.119197,0.781005,1,6,6,gun_shot
2050,148835-6-0-0.wav,148835,1.440367,2.259399,1,6,6,gun_shot
2051,148835-6-1-0.wav,148835,2.259399,3.202698,1,6,6,gun_shot
2052,148835-6-2-0.wav,148835,4.275913,5.546825,1,6,6,gun_shot
2053,148835-6-3-0.wav,148835,5.546825,7.038028,1,6,6,gun_shot
2054,148835-6-4-0.wav,148835,9.252239,9.952653,1,6,6,gun_shot
2055,148837-6-0-0.wav,148837,0.564257,1.772279,1,4,6,gun_shot
2056,148837-6-1-0.wav,148837,1.772279,2.959783,1,4,6,gun_shot
2057,148837-6-2-0.wav,148837,2.959783,4.424286,1,4,6,gun_shot
2058,148838-6-0-0.wav,148838,0.248919,1.270571,1,3,6,gun_shot
2059,148838-6-1-0.wav,148838,1.270571,2.476207,1,3,6,gun_shot
2060,148838-6-2-0.wav,148838,2.584432,3.813878,1,3,6,gun_shot
2061,148841-6-0-0.wav,148841,0.722118,2.245611,1,5,6,gun_shot
2062,148841-6-1-0.wav,148841,6.120392,7.450146,1,5,6,gun_shot
2063,148841-6-2-0.wav,148841,9.132153,10.787741,1,5,6,gun_shot
2064,149177-6-0-0.wav,149177,0,0.81678,1,2,6,gun_shot
2065,149193-5-0-0.wav,149193,0,4,1,7,5,engine_idling
2066,149193-5-0-1.wav,149193,0.5,4.5,1,7,5,engine_idling
2067,149193-5-0-2.wav,149193,1,5,1,7,5,engine_idling
2068,149193-5-0-3.wav,149193,1.5,5.5,1,7,5,engine_idling
2069,149193-5-0-4.wav,149193,2,6,1,7,5,engine_idling
2070,149193-5-0-5.wav,149193,2.5,6.5,1,7,5,engine_idling
2071,149254-9-0-25.wav,149254,12.5,16.5,1,2,9,street_music
2072,149254-9-0-29.wav,149254,14.5,18.5,1,2,9,street_music
2073,149254-9-0-30.wav,149254,15,19,1,2,9,street_music
2074,149254-9-0-42.wav,149254,21,25,1,2,9,street_music
2075,149254-9-0-51.wav,149254,25.5,29.5,1,2,9,street_music
2076,149254-9-0-56.wav,149254,28,32,1,2,9,street_music
2077,149255-9-0-0.wav,149255,0,4,1,9,9,street_music
2078,149255-9-0-13.wav,149255,6.5,10.5,1,9,9,street_music
2079,149255-9-0-3.wav,149255,1.5,5.5,1,9,9,street_music
2080,149255-9-0-4.wav,149255,2,6,1,9,9,street_music
2081,149255-9-0-5.wav,149255,2.5,6.5,1,9,9,street_music
2082,149255-9-0-7.wav,149255,3.5,7.5,1,9,9,street_music
2083,149370-9-0-15.wav,149370,7.5,11.5,2,2,9,street_music
2084,149370-9-0-19.wav,149370,9.5,13.5,2,2,9,street_music
2085,149370-9-0-21.wav,149370,10.5,14.5,2,2,9,street_music
2086,149370-9-0-22.wav,149370,11,15,2,2,9,street_music
2087,149370-9-0-32.wav,149370,16,20,2,2,9,street_music
2088,149370-9-0-37.wav,149370,18.5,22.5,2,2,9,street_music
2089,149929-9-0-0.wav,149929,3.420889,7.420889,2,9,9,street_music
2090,149929-9-0-2.wav,149929,4.420889,8.420889,2,9,9,street_music
2091,149929-9-0-5.wav,149929,5.920889,9.920889,2,9,9,street_music
2092,149929-9-1-0.wav,149929,22.52623,26.52623,1,9,9,street_music
2093,149929-9-1-1.wav,149929,23.02623,27.02623,1,9,9,street_music
2094,149929-9-1-4.wav,149929,24.52623,28.52623,1,9,9,street_music
2095,150341-3-0-0.wav,150341,12.834011,13.322652,1,1,3,dog_bark
2096,150341-3-1-0.wav,150341,15.377819,15.823344,1,1,3,dog_bark
2097,151005-4-0-0.wav,151005,0.524393,4.524393,1,4,4,drilling
2098,151005-4-0-1.wav,151005,1.024393,5.024393,1,4,4,drilling
2099,151005-4-0-2.wav,151005,1.524393,5.524393,1,4,4,drilling
2100,151005-4-0-3.wav,151005,2.024393,6.024393,1,4,4,drilling
2101,151005-4-1-0.wav,151005,11.445447,15.445447,1,4,4,drilling
2102,151005-4-1-1.wav,151005,11.945447,15.945447,1,4,4,drilling
2103,151005-4-1-2.wav,151005,12.445447,16.445447,1,4,4,drilling
2104,151005-4-2-0.wav,151005,21.705309,25.705309,1,4,4,drilling
2105,151005-4-2-1.wav,151005,22.205309,26.205309,1,4,4,drilling
2106,151005-4-3-0.wav,151005,30.072797,34.072797,1,4,4,drilling
2107,151005-4-3-1.wav,151005,30.572797,34.572797,1,4,4,drilling
2108,151005-4-3-2.wav,151005,31.072797,35.072797,1,4,4,drilling
2109,151065-6-0-0.wav,151065,0.162737,1.759161,1,7,6,gun_shot
2110,151069-6-0-0.wav,151069,0.018056,1.871429,1,8,6,gun_shot
2111,151071-6-0-0.wav,151071,0.018986,1.760726,1,3,6,gun_shot
2112,151149-2-0-11.wav,151149,5.5,9.5,2,3,2,children_playing
2113,151149-2-0-12.wav,151149,6,10,2,3,2,children_playing
2114,151149-2-0-15.wav,151149,7.5,11.5,2,3,2,children_playing
2115,151149-2-0-22.wav,151149,11,15,2,3,2,children_playing
2116,151149-2-0-3.wav,151149,1.5,5.5,2,3,2,children_playing
2117,151149-2-0-4.wav,151149,2,6,2,3,2,children_playing
2118,151149-2-0-54.wav,151149,27,31,2,3,2,children_playing
2119,151149-2-0-56.wav,151149,28,32,2,3,2,children_playing
2120,151359-1-0-0.wav,151359,5.038068,5.180168,1,3,1,car_horn
2121,151359-1-1-0.wav,151359,9.100818,9.255836,1,3,1,car_horn
2122,151359-1-2-0.wav,151359,11.322735,11.419621,1,3,1,car_horn
2123,151359-1-3-0.wav,151359,13.777179,13.886983,1,3,1,car_horn
2124,151877-5-0-0.wav,151877,1.597715,3.007464,1,4,5,engine_idling
2125,151877-5-1-0.wav,151877,19.423205,23.423205,1,4,5,engine_idling
2126,151977-0-0-0.wav,151977,0.466587,4.466587,1,1,0,air_conditioner
2127,151977-0-0-1.wav,151977,0.966587,4.966587,1,1,0,air_conditioner
2128,151977-0-0-10.wav,151977,5.466587,9.466587,1,1,0,air_conditioner
2129,151977-0-0-11.wav,151977,5.966587,9.966587,1,1,0,air_conditioner
2130,151977-0-0-12.wav,151977,6.466587,10.466587,1,1,0,air_conditioner
2131,151977-0-0-13.wav,151977,6.966587,10.966587,1,1,0,air_conditioner
2132,151977-0-0-2.wav,151977,1.466587,5.466587,1,1,0,air_conditioner
2133,151977-0-0-3.wav,151977,1.966587,5.966587,1,1,0,air_conditioner
2134,151977-0-0-4.wav,151977,2.466587,6.466587,1,1,0,air_conditioner
2135,151977-0-0-5.wav,151977,2.966587,6.966587,1,1,0,air_conditioner
2136,151977-0-0-6.wav,151977,3.466587,7.466587,1,1,0,air_conditioner
2137,151977-0-0-7.wav,151977,3.966587,7.966587,1,1,0,air_conditioner
2138,151977-0-0-8.wav,151977,4.466587,8.466587,1,1,0,air_conditioner
2139,151977-0-0-9.wav,151977,4.966587,8.966587,1,1,0,air_conditioner
2140,152570-9-0-0.wav,152570,0,4,1,9,9,street_music
2141,152570-9-1-41.wav,152570,87.553778,91.553778,1,9,9,street_music
2142,152570-9-1-42.wav,152570,88.053778,92.053778,1,9,9,street_music
2143,152570-9-1-61.wav,152570,97.553778,101.553778,1,9,9,street_music
2144,152570-9-1-63.wav,152570,98.553778,102.553778,1,9,9,street_music
2145,152570-9-1-81.wav,152570,107.553778,111.553778,1,9,9,street_music
2146,152588-3-0-0.wav,152588,0.386897,2.805001,1,9,3,dog_bark
2147,152588-3-1-0.wav,152588,5.464916,9.464916,1,9,3,dog_bark
2148,152588-3-2-0.wav,152588,15.645137,17.893974,1,9,3,dog_bark
2149,152588-3-3-0.wav,152588,19.65919,22.464192,1,9,3,dog_bark
2150,152908-5-0-0.wav,152908,0,4,1,2,5,engine_idling
2151,152908-5-0-1.wav,152908,0.5,4.5,1,2,5,engine_idling
2152,152908-5-0-10.wav,152908,5,9,1,2,5,engine_idling
2153,152908-5-0-11.wav,152908,5.5,9.5,1,2,5,engine_idling
2154,152908-5-0-12.wav,152908,6,10,1,2,5,engine_idling
2155,152908-5-0-13.wav,152908,6.5,10.5,1,2,5,engine_idling
2156,152908-5-0-2.wav,152908,1,5,1,2,5,engine_idling
2157,152908-5-0-3.wav,152908,1.5,5.5,1,2,5,engine_idling
2158,152908-5-0-4.wav,152908,2,6,1,2,5,engine_idling
2159,152908-5-0-5.wav,152908,2.5,6.5,1,2,5,engine_idling
2160,152908-5-0-6.wav,152908,3,7,1,2,5,engine_idling
2161,152908-5-0-7.wav,152908,3.5,7.5,1,2,5,engine_idling
2162,152908-5-0-8.wav,152908,4,8,1,2,5,engine_idling
2163,152908-5-0-9.wav,152908,4.5,8.5,1,2,5,engine_idling
2164,153057-1-0-0.wav,153057,0.284091,1.383136,1,7,1,car_horn
2165,153261-0-0-0.wav,153261,0,4,1,3,0,air_conditioner
2166,153261-0-0-1.wav,153261,0.5,4.5,1,3,0,air_conditioner
2167,153261-0-0-2.wav,153261,1,5,1,3,0,air_conditioner
2168,153261-0-0-3.wav,153261,1.5,5.5,1,3,0,air_conditioner
2169,15356-2-0-0.wav,15356,0,4,1,3,2,children_playing
2170,15356-2-0-1.wav,15356,0.5,4.5,1,3,2,children_playing
2171,15356-2-0-2.wav,15356,1,5,1,3,2,children_playing
2172,15356-2-0-3.wav,15356,1.5,5.5,1,3,2,children_playing
2173,15356-2-0-4.wav,15356,2,6,1,3,2,children_playing
2174,154758-5-0-0.wav,154758,0,4,1,4,5,engine_idling
2175,154758-5-0-1.wav,154758,0.5,4.5,1,4,5,engine_idling
2176,154758-5-0-10.wav,154758,5,9,1,4,5,engine_idling
2177,154758-5-0-11.wav,154758,5.5,9.5,1,4,5,engine_idling
2178,154758-5-0-12.wav,154758,6,10,1,4,5,engine_idling
2179,154758-5-0-13.wav,154758,6.5,10.5,1,4,5,engine_idling
2180,154758-5-0-14.wav,154758,7,11,1,4,5,engine_idling
2181,154758-5-0-15.wav,154758,7.5,11.5,1,4,5,engine_idling
2182,154758-5-0-16.wav,154758,8,12,1,4,5,engine_idling
2183,154758-5-0-17.wav,154758,8.5,12.5,1,4,5,engine_idling
2184,154758-5-0-18.wav,154758,9,13,1,4,5,engine_idling
2185,154758-5-0-19.wav,154758,9.5,13.5,1,4,5,engine_idling
2186,154758-5-0-2.wav,154758,1,5,1,4,5,engine_idling
2187,154758-5-0-20.wav,154758,10,14,1,4,5,engine_idling
2188,154758-5-0-21.wav,154758,10.5,14.5,1,4,5,engine_idling
2189,154758-5-0-3.wav,154758,1.5,5.5,1,4,5,engine_idling
2190,154758-5-0-4.wav,154758,2,6,1,4,5,engine_idling
2191,154758-5-0-5.wav,154758,2.5,6.5,1,4,5,engine_idling
2192,154758-5-0-6.wav,154758,3,7,1,4,5,engine_idling
2193,154758-5-0-7.wav,154758,3.5,7.5,1,4,5,engine_idling
2194,154758-5-0-8.wav,154758,4,8,1,4,5,engine_idling
2195,154758-5-0-9.wav,154758,4.5,8.5,1,4,5,engine_idling
2196,155044-9-0-11.wav,155044,5.5,9.5,1,9,9,street_music
2197,155044-9-0-15.wav,155044,7.5,11.5,1,9,9,street_music
2198,155044-9-0-19.wav,155044,9.5,13.5,1,9,9,street_music
2199,155044-9-0-3.wav,155044,1.5,5.5,1,9,9,street_music
2200,155044-9-0-37.wav,155044,18.5,22.5,1,9,9,street_music
2201,155044-9-0-38.wav,155044,19,23,1,9,9,street_music
2202,155127-9-0-2.wav,155127,1,5,1,6,9,street_music
2203,155127-9-1-2.wav,155127,50.498966,54.498966,1,6,9,street_music
2204,155127-9-1-23.wav,155127,60.998966,64.998966,1,6,9,street_music
2205,155127-9-1-24.wav,155127,61.498966,65.498966,1,6,9,street_music
2206,155127-9-1-25.wav,155127,61.998966,65.998966,1,6,9,street_music
2207,155127-9-1-27.wav,155127,62.998966,66.998966,1,6,9,street_music
2208,155129-1-0-0.wav,155129,13.299687,13.403296,1,2,1,car_horn
2209,155129-1-1-0.wav,155129,13.702351,13.86012,1,2,1,car_horn
2210,155129-1-2-0.wav,155129,296.18928,298.389901,2,2,1,car_horn
2211,155130-1-0-0.wav,155130,38.257548,38.430375,1,9,1,car_horn
2212,155130-1-1-0.wav,155130,71.566281,72.244063,1,9,1,car_horn
2213,155202-9-0-124.wav,155202,62,66,1,1,9,street_music
2214,155202-9-0-126.wav,155202,63,67,1,1,9,street_music
2215,155202-9-0-135.wav,155202,67.5,71.5,1,1,9,street_music
2216,155202-9-0-38.wav,155202,19,23,1,1,9,street_music
2217,155202-9-0-42.wav,155202,21,25,1,1,9,street_music
2218,155202-9-0-6.wav,155202,3,7,1,1,9,street_music
2219,155212-9-0-13.wav,155212,105.384208,109.384208,2,6,9,street_music
2220,155212-9-1-14.wav,155212,139.167185,143.167185,1,6,9,street_music
2221,155212-9-1-49.wav,155212,156.667185,160.667185,1,6,9,street_music
2222,155212-9-1-75.wav,155212,169.667185,173.667185,1,6,9,street_music
2223,155212-9-1-85.wav,155212,174.667185,178.667185,1,6,9,street_music
2224,155212-9-1-88.wav,155212,176.167185,180.167185,1,6,9,street_music
2225,155217-9-0-27.wav,155217,51.2558,55.2558,1,8,9,street_music
2226,155217-9-0-39.wav,155217,57.2558,61.2558,1,8,9,street_music
2227,155217-9-0-57.wav,155217,66.2558,70.2558,1,8,9,street_music
2228,155217-9-0-85.wav,155217,80.2558,84.2558,1,8,9,street_music
2229,155217-9-1-24.wav,155217,284.64365,288.64365,1,8,9,street_music
2230,155217-9-1-58.wav,155217,301.64365,305.64365,1,8,9,street_music
2231,155219-2-0-0.wav,155219,0,4,2,2,2,children_playing
2232,155219-2-0-1.wav,155219,0.5,4.5,2,2,2,children_playing
2233,155219-2-0-22.wav,155219,11,15,2,2,2,children_playing
2234,155219-2-0-24.wav,155219,12,16,2,2,2,children_playing
2235,155219-2-0-25.wav,155219,12.5,16.5,2,2,2,children_playing
2236,155219-2-0-26.wav,155219,13,17,2,2,2,children_playing
2237,155219-2-0-51.wav,155219,25.5,29.5,2,2,2,children_playing
2238,155219-2-0-57.wav,155219,28.5,32.5,2,2,2,children_playing
2239,155227-9-0-2.wav,155227,1,5,1,3,9,street_music
2240,155227-9-0-20.wav,155227,10,14,1,3,9,street_music
2241,155227-9-0-23.wav,155227,11.5,15.5,1,3,9,street_music
2242,155227-9-0-24.wav,155227,12,16,1,3,9,street_music
2243,155227-9-0-27.wav,155227,13.5,17.5,1,3,9,street_music
2244,155227-9-0-3.wav,155227,1.5,5.5,1,3,9,street_music
2245,155234-1-0-0.wav,155234,101.719854,103.833373,2,2,1,car_horn
2246,155238-2-0-17.wav,155238,8.5,12.5,2,7,2,children_playing
2247,155238-2-0-3.wav,155238,1.5,5.5,2,7,2,children_playing
2248,155238-2-0-31.wav,155238,15.5,19.5,2,7,2,children_playing
2249,155238-2-0-36.wav,155238,18,22,2,7,2,children_playing
2250,155238-2-0-47.wav,155238,23.5,27.5,2,7,2,children_playing
2251,155238-2-0-67.wav,155238,33.5,37.5,2,7,2,children_playing
2252,155238-2-0-75.wav,155238,37.5,41.5,2,7,2,children_playing
2253,155238-2-0-97.wav,155238,48.5,52.5,2,7,2,children_playing
2254,155241-9-0-50.wav,155241,46.291549,50.291549,1,10,9,street_music
2255,155241-9-0-56.wav,155241,49.291549,53.291549,1,10,9,street_music
2256,155241-9-0-69.wav,155241,55.791549,59.791549,1,10,9,street_music
2257,155241-9-0-79.wav,155241,60.791549,64.791549,1,10,9,street_music
2258,155241-9-0-8.wav,155241,25.291549,29.291549,1,10,9,street_music
2259,155241-9-0-88.wav,155241,65.291549,69.291549,1,10,9,street_music
2260,155242-9-0-12.wav,155242,38.207686,42.207686,2,9,9,street_music
2261,155242-9-0-15.wav,155242,39.707686,43.707686,2,9,9,street_music
2262,155242-9-0-27.wav,155242,45.707686,49.707686,2,9,9,street_music
2263,155242-9-0-35.wav,155242,49.707686,53.707686,2,9,9,street_music
2264,155242-9-0-4.wav,155242,34.207686,38.207686,2,9,9,street_music
2265,155242-9-0-44.wav,155242,54.207686,58.207686,2,9,9,street_music
2266,155243-9-0-18.wav,155243,9,13,2,5,9,street_music
2267,155243-9-0-24.wav,155243,12,16,2,5,9,street_music
2268,155243-9-0-32.wav,155243,16,20,2,5,9,street_music
2269,155243-9-0-42.wav,155243,21,25,2,5,9,street_music
2270,155243-9-0-53.wav,155243,26.5,30.5,2,5,9,street_music
2271,155243-9-0-55.wav,155243,27.5,31.5,2,5,9,street_music
2272,155262-2-0-101.wav,155262,50.5,54.5,2,10,2,children_playing
2273,155262-2-0-11.wav,155262,5.5,9.5,2,10,2,children_playing
2274,155262-2-0-15.wav,155262,7.5,11.5,2,10,2,children_playing
2275,155262-2-0-2.wav,155262,1,5,2,10,2,children_playing
2276,155262-2-0-21.wav,155262,10.5,14.5,2,10,2,children_playing
2277,155262-2-0-48.wav,155262,24,28,2,10,2,children_playing
2278,155262-2-0-58.wav,155262,29,33,2,10,2,children_playing
2279,155262-2-0-63.wav,155262,31.5,35.5,2,10,2,children_playing
2280,155263-2-0-12.wav,155263,6,10,2,3,2,children_playing
2281,155263-2-0-22.wav,155263,11,15,2,3,2,children_playing
2282,155263-2-0-23.wav,155263,11.5,15.5,2,3,2,children_playing
2283,155263-2-0-34.wav,155263,17,21,2,3,2,children_playing
2284,155263-2-0-43.wav,155263,21.5,25.5,2,3,2,children_playing
2285,155263-2-0-50.wav,155263,25,29,2,3,2,children_playing
2286,155263-2-0-57.wav,155263,28.5,32.5,2,3,2,children_playing
2287,155263-2-0-61.wav,155263,30.5,34.5,2,3,2,children_playing
2288,155280-2-0-10.wav,155280,7.112855,11.112855,2,10,2,children_playing
2289,155280-2-0-11.wav,155280,7.612855,11.612855,2,10,2,children_playing
2290,155280-2-0-13.wav,155280,8.612855,12.612855,2,10,2,children_playing
2291,155280-2-0-15.wav,155280,9.612855,13.612855,2,10,2,children_playing
2292,155280-2-0-3.wav,155280,3.612855,7.612855,2,10,2,children_playing
2293,155280-2-0-5.wav,155280,4.612855,8.612855,2,10,2,children_playing
2294,155280-2-0-6.wav,155280,5.112855,9.112855,2,10,2,children_playing
2295,155280-2-0-7.wav,155280,5.612855,9.612855,2,10,2,children_playing
2296,155283-1-0-0.wav,155283,95.455122,96.061195,2,8,1,car_horn
2297,155283-1-1-0.wav,155283,401.371559,402.010695,2,8,1,car_horn
2298,155294-3-0-0.wav,155294,0,2.680454,2,8,3,dog_bark
2299,155299-3-0-1.wav,155299,0.5,4.5,2,7,3,dog_bark
2300,155299-3-1-0.wav,155299,8.526258,12.526258,2,7,3,dog_bark
2301,155299-3-1-1.wav,155299,9.026258,13.026258,2,7,3,dog_bark
2302,155299-3-1-2.wav,155299,9.526258,13.526258,2,7,3,dog_bark
2303,155309-3-0-0.wav,155309,0,1.219048,1,3,3,dog_bark
2304,155310-3-0-0.wav,155310,0,2.774785,1,1,3,dog_bark
2305,155311-3-0-0.wav,155311,0,3.691973,1,10,3,dog_bark
2306,155312-3-0-0.wav,155312,0,4,1,9,3,dog_bark
2307,155313-3-0-0.wav,155313,2.249546,3.021266,1,8,3,dog_bark
2308,155314-3-0-1.wav,155314,0.5,4.5,1,7,3,dog_bark
2309,155314-3-0-2.wav,155314,1,5,1,7,3,dog_bark
